ParameterName,default,88.11770533490044,57.324873069221546,57.32481711422411,50.533243011525286,1.0102579851128575,1.0099746581761087,0.9807407059687189,0.9606390099141497,0.9562809234565941,0.9562809234565941.1,0.9560489698729857,0.9560489698729857.1,0.9549773417654548,0.954718465518217,0.8696641038867713,0.8668962354885797,0.8668962354885797.1,0.8631721127434323,0.8630541143322968,0.8629362613200385,0.8628427315481757,0.8628427315481757.1,0.8622827883712636,0.8620804791983046,0.8620804791983046.1,0.8620804791983046.1.1,0.8620804791983046.1.1.1,0.8565802458519268,0.8555782161093494,0.8555782161093494.1,0.8555782161093494.1.1,0.8555782161093494.1.1.1,0.8555464878333658,0.8555464878333658.1,0.8555464878333658.1.1,0.8528878145845727,0.8528878145845727.1,0.8528878145845727.1.1,0.8528878145845727.1.1.1,0.8528878145845727.1.1.1.1,0.8528878145845727.1.1.1.1.1,0.8460719903761151,0.8460719903761151.1,0.8460719903761151.1.1,0.8460719903761151.1.1.1,0.8460719903761151.1.1.1.1,0.8460719903761151.1.1.1.1.1,0.8460719903761151.1.1.1.1.1.1,0.8460719903761151.1.1.1.1.1.1.1,0.8460719903761151.1.1.1.1.1.1.1.1,0.8460719903761151.1.1.1.1.1.1.1.1.1,0.8457967684449126,0.845796764855233,0.845796764855233.1,0.843738772307205,0.843738772307205.1,0.843738772307205.1.1,0.8424891839289188,0.8424891839289188.1,0.8424891839289188.1.1,0.8417210020117226,0.8414941464575896,0.8414941464575896.1,0.8414941464575896.1.1,0.8414941464575896.1.1.1,0.8414941464575896.1.1.1.1,0.8414941464575896.1.1.1.1.1,0.8414941464575896.1.1.1.1.1.1,0.8414941464575896.1.1.1.1.1.1.1,0.8411218353126287,0.8411218353126287.1,0.8411218353126287.1.1,0.8411218353126287.1.1.1,0.8411218353126287.1.1.1.1,0.8411010686188157,0.8411010686188157.1,0.8411010686188157.1.1,0.8411010686188157.1.1.1,0.8411010686188157.1.1.1.1,0.8411010686188157.1.1.1.1.1,0.8411010686188157.1.1.1.1.1.1,0.8411010686188157.1.1.1.1.1.1.1,0.8411010686188157.1.1.1.1.1.1.1.1,0.8411010686188157.1.1.1.1.1.1.1.1.1,0.8410037783258437,0.8410037783258437.1,0.8410037783258437.1.1,0.8410037783258437.1.1.1,0.8410037783258437.1.1.1.1,0.8410037783258437.1.1.1.1.1,0.8410037783258437.1.1.1.1.1.1,0.8410037783258437.1.1.1.1.1.1.1,0.8410037783258437.1.1.1.1.1.1.1.1,0.8410037783258437.1.1.1.1.1.1.1.1.1,0.8410037783258437.1.1.1.1.1.1.1.1.1.1,0.8410037783258437.1.1.1.1.1.1.1.1.1.1.1,0.8410037783258437.1.1.1.1.1.1.1.1.1.1.1.1,0.8410037783258437.1.1.1.1.1.1.1.1.1.1.1.1.1,0.8410037783258437.1.1.1.1.1.1.1.1.1.1.1.1.1.1,0.8410037783258437.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,0.8410037783258437.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,0.8410037783258437.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,0.8410037783258437.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,0.8410037783258437.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,0.8410037783258437.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,0.8410037783258437.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,0.8410037783258437.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,0.8410037783258437.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,0.8410037783258437.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,0.8410037783258437.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,0.8410037783258437.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,0.8410037783258437.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,0.8410037783258437.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,0.8410037783258437.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,0.8410037783258437
CalChanMan2,0.8606680495767594,3.422267634404828,3.422267634404828,4.047053792885701,4.047053792885701,3.4581726951779497,3.4581726951779497,3.7377175823877806,4.957691684863064,4.644314065938254,4.644314065938254,4.644314065938254,4.644314065938254,4.187521391109272,2.5511525957952523,1.8284896208193784,1.8284896208193784,1.8284896208193784,1.8284896208193784,1.8284896208193784,3.041391513446748,4.135577524901882,4.135577524901882,4.135577524901882,4.135577524901882,4.629038056643084,4.629038056643084,4.869398673474089,4.869398673474089,4.735936842977043,4.735936842977043,4.098351468390613,4.098351468390613,4.098351468390613,4.098351468390613,4.098351468390613,4.098351468390613,4.098351468390613,4.098351468390613,4.098351468390613,4.098351468390613,4.098351468390613,4.098351468390613,4.098351468390613,3.769502777700185,3.769502777700185,3.769502777700185,3.769502777700185,3.769502777700185,3.769502777700185,3.769502777700185,3.769502777700185,3.769502777700185,3.769502777700185,3.769502777700185,3.769502777700185,3.769502777700185,3.769502777700185,3.769502777700185,3.769502777700185,3.769502777700185,3.769502777700185,3.769502777700185,3.769502777700185,3.769502777700185,3.769502777700185,3.769502777700185,3.769502777700185,3.769502777700185,3.769502777700185,3.769502777700185,3.769502777700185,3.769502777700185,3.769502777700185,3.769502777700185,3.769502777700185,3.769502777700185,4.489001464986248,4.489001464986248,4.489001464986248,4.489001464986248,4.489001464986248,4.489001464986248,4.489001464986248,4.489001464986248,4.489001464986248,4.489001464986248,4.489001464986248,4.489001464986248,4.489001464986248,4.489001464986248,4.489001464986248,4.489001464986248,4.489001464986248,4.489001464986248,4.489001464986248,4.489001464986248,4.489001464986248,4.489001464986248,4.489001464986248,4.489001464986248,4.489001464986248,4.489001464986248,4.489001464986248,4.489001464986248,2.638929040188632,2.638929040188632,2.638929040188632,2.638929040188632,2.638929040188632,2.638929040188632,2.638929040188632,2.638929040188632,2.638929040188632,2.638929040188632,2.638929040188632
LakeMultiplier,0.6688858102038712,0.9411619120967638,1.13954912528252,1.037825642607803,0.6858440022173897,0.522659394433137,0.522659394433137,0.7182562945510746,0.7182562945510746,0.7182562945510746,0.9920348930107552,0.9920348930107552,0.9920348930107552,1.1807686405444104,1.4303042072314196,1.4303042072314196,1.4303042072314196,1.2644345608661376,1.2005306745215825,1.7036486064504777,1.7036486064504777,1.7649985047404435,1.5512811501021904,1.5786501750885322,1.5786501750885322,1.5786501750885322,1.5786501750885322,1.5786501750885322,1.2758826256525464,1.2758826256525464,1.2758826256525464,1.2758826256525464,1.2758826256525464,1.2758826256525464,1.2758826256525464,1.2758826256525464,1.2758826256525464,1.2758826256525464,1.2758826256525464,1.0775627012901,1.0775627012901,1.0775627012901,1.0775627012901,1.0775627012901,1.0775627012901,1.0775627012901,1.0775627012901,1.0775627012901,1.0775627012901,1.0775627012901,1.0775627012901,1.0775627012901,1.0775627012901,1.0775627012901,1.0775627012901,1.0775627012901,1.0775627012901,1.019073571138282,1.019073571138282,1.019073571138282,1.019073571138282,0.6709593706999297,0.6709593706999297,0.6709593706999297,0.6709593706999297,0.6709593706999297,0.6709593706999297,0.6709593706999297,0.6709593706999297,0.9236427688476238,0.9236427688476238,0.9236427688476238,0.9236427688476238,0.9236427688476238,0.9236427688476238,0.9236427688476238,0.9236427688476238,0.9236427688476238,0.9236427688476238,0.9236427688476238,0.9236427688476238,0.9236427688476238,0.9236427688476238,0.9236427688476238,0.9236427688476238,0.9236427688476238,0.9236427688476238,0.9236427688476238,0.9236427688476238,0.9236427688476238,0.9236427688476238,0.9236427688476238,0.9236427688476238,0.9236427688476238,0.9236427688476238,0.9236427688476238,0.9236427688476238,0.868099426980287,0.868099426980287,0.868099426980287,0.868099426980287,0.868099426980287,0.868099426980287,1.1833578017664892,1.1833578017664892,1.1833578017664892,1.1833578017664892,1.1833578017664892,1.1833578017664892,1.1833578017664892,1.1833578017664892,1.0307871634617802,1.0307871634617802,1.0307871634617802,1.0307871634617802,1.0307871634617802
adjust_Normal_Flood,0.1430891356877378,0.5030310814752595,0.5030310814752595,0.5030310814752595,0.5030310814752595,0.5030310814752595,0.5030310814752595,0.5030310814752595,0.5030310814752595,0.5030310814752595,0.0167997158092955,0.0167997158092955,0.1172761921940591,0.1172761921940591,0.073059494603114,0.03846030779267,0.03846030779267,0.0594746783500747,0.3965572429472596,0.3965572429472596,0.3965572429472596,0.3965572429472596,0.4833015558872378,0.4833015558872378,0.4833015558872378,0.4833015558872378,0.4833015558872378,0.5887571377076664,0.5887571377076664,0.5887571377076664,0.5887571377076664,0.7214822693493683,0.8181060281153045,0.8181060281153045,0.8181060281153045,0.9898657658378316,0.9898657658378316,0.9898657658378316,0.843608127137147,0.843608127137147,0.843608127137147,0.843608127137147,0.843608127137147,0.843608127137147,0.817820181293674,0.817820181293674,0.817820181293674,0.9870840980741395,0.9870840980741395,0.9870840980741395,0.9870840980741395,0.9870840980741395,0.9870840980741395,0.9870840980741395,0.9870840980741395,0.9870840980741395,0.9870840980741395,0.9870840980741395,0.9870840980741395,0.9870840980741395,0.9870840980741395,0.9870840980741395,0.9870840980741395,0.9870840980741395,0.9870840980741395,0.9870840980741395,0.9870840980741395,0.9870840980741395,0.9870840980741395,0.9870840980741395,0.9870840980741395,0.9870840980741395,0.9870840980741395,0.9870840980741395,0.6589210874633018,0.6752081565300831,0.6752081565300831,0.6752081565300831,0.6752081565300831,0.6752081565300831,0.6752081565300831,0.6752081565300831,0.6752081565300831,0.6752081565300831,0.6752081565300831,0.6752081565300831,0.6752081565300831,0.6752081565300831,0.6752081565300831,0.6752081565300831,0.6752081565300831,0.6752081565300831,0.6752081565300831,0.6752081565300831,0.6752081565300831,0.6752081565300831,0.6752081565300831,0.6752081565300831,0.6752081565300831,0.6752081565300831,0.4912599618992168,0.4912599618992168,0.3562789126779576,0.3562789126779576,0.3562789126779576,0.3562789126779576,0.3562789126779576,0.3562789126779576,0.3562789126779576,0.3562789126779576,0.3562789126779576,0.3562789126779576,0.3562789126779576,0.3562789126779576,0.3562789126779576,0.35627891267795764
ReservoirRnormqMult,0.4204429075172665,0.8998926779471569,0.568954723084657,0.2520643650056546,0.7513937961126368,0.7513937961126368,0.88572193773738,0.8510003309150194,0.8510003309150194,0.8510003309150194,1.070846048767246,1.1706966826434115,1.1706966826434115,1.5186468535399746,1.5186468535399746,1.5186468535399746,1.5186468535399746,1.8190676270231456,1.8190676270231456,1.8190676270231456,1.8190676270231456,1.85908539798172,1.85908539798172,1.85908539798172,1.85908539798172,1.85908539798172,1.85908539798172,1.85908539798172,1.85908539798172,1.85908539798172,1.85908539798172,1.6124099273722343,1.6124099273722343,1.6124099273722343,1.6124099273722343,1.6124099273722343,1.6124099273722343,1.6124099273722343,1.6124099273722343,1.6124099273722343,1.6124099273722343,1.6124099273722343,1.6124099273722343,1.6124099273722343,1.6124099273722343,1.6124099273722343,1.6682069582750343,1.6682069582750343,1.6682069582750343,1.6682069582750343,1.6682069582750343,1.6682069582750343,1.6682069582750343,1.6682069582750343,1.6682069582750343,1.6682069582750343,1.6682069582750343,1.6682069582750343,1.6682069582750343,1.6682069582750343,1.6682069582750343,1.6682069582750343,1.6682069582750343,1.6682069582750343,1.6682069582750343,1.6682069582750343,1.6682069582750343,1.6682069582750343,1.6682069582750343,1.6682069582750343,1.6682069582750343,1.6682069582750343,1.6682069582750343,1.6682069582750343,1.6682069582750343,1.6682069582750343,1.6682069582750343,1.8331079378124204,1.8331079378124204,1.8331079378124204,1.8331079378124204,1.8331079378124204,1.8331079378124204,1.8331079378124204,1.8331079378124204,1.8331079378124204,1.8331079378124204,1.8331079378124204,1.8331079378124204,1.8331079378124204,1.8331079378124204,1.8331079378124204,1.8331079378124204,1.8331079378124204,1.8331079378124204,1.8331079378124204,1.8331079378124204,1.8331079378124204,1.8331079378124204,1.8331079378124204,1.8331079378124204,1.8331079378124204,1.8331079378124204,1.8331079378124204,1.8331079378124204,1.8331079378124204,1.8331079378124204,1.8331079378124204,1.8331079378124204,1.8331079378124204,1.5299280097362529,1.5299280097362529,1.5299280097362529,1.6230775305783762,1.6230775305783762,1.6230775305783762
AvWaterRateThreshold,95.42648167693062,30.466543932429232,5.941615011105636,5.941615011105636,20.96854023651425,20.96854023651425,42.13741855770475,42.13741855770475,42.13741855770475,42.13741855770475,42.13741855770475,42.13741855770475,42.13741855770475,42.13741855770475,42.13741855770475,42.13741855770475,50.42216221443019,50.42216221443019,50.42216221443019,50.42216221443019,50.42216221443019,50.42216221443019,50.42216221443019,79.19446373127532,84.33503097110354,84.33503097110354,84.33503097110354,84.33503097110354,84.33503097110354,84.33503097110354,84.33503097110354,84.33503097110354,84.0689362361723,84.0689362361723,84.0689362361723,84.0689362361723,38.32116795209975,38.32116795209975,38.32116795209975,38.32116795209975,38.32116795209975,38.32116795209975,38.32116795209975,38.32116795209975,38.32116795209975,38.32116795209975,38.32116795209975,38.32116795209975,38.32116795209975,38.32116795209975,38.32116795209975,38.32116795209975,38.32116795209975,38.32116795209975,38.32116795209975,38.32116795209975,38.32116795209975,38.32116795209975,77.2297151094605,77.2297151094605,77.2297151094605,77.2297151094605,77.2297151094605,77.2297151094605,77.2297151094605,77.2297151094605,77.2297151094605,77.2297151094605,77.2297151094605,77.2297151094605,77.2297151094605,77.2297151094605,77.2297151094605,77.2297151094605,77.2297151094605,77.2297151094605,77.2297151094605,77.2297151094605,77.2297151094605,77.2297151094605,77.2297151094605,77.2297151094605,77.2297151094605,77.2297151094605,77.2297151094605,77.2297151094605,77.2297151094605,77.2297151094605,77.2297151094605,77.2297151094605,77.2297151094605,77.2297151094605,77.2297151094605,77.2297151094605,77.2297151094605,77.2297151094605,77.2297151094605,77.2297151094605,77.2297151094605,77.2297151094605,77.2297151094605,77.2297151094605,77.2297151094605,77.2297151094605,77.2297151094605,77.2297151094605,77.2297151094605,77.2297151094605,77.2297151094605,77.2297151094605,77.2297151094605,77.2297151094605,97.29977645395282,97.29977645395282,97.29977645395282,97.29977645395282
QSplitMult,11.887062533775287,9.042366162204502,9.042366162204502,9.042366162204502,11.97267204723201,11.97267204723201,16.132621903908806,16.24924123303509,15.245413407886446,15.245413407886446,11.261910172647298,11.261910172647298,17.92747692179351,17.92747692179351,17.92747692179351,17.362919400294036,17.362919400294036,19.421611508930496,19.421611508930496,19.421611508930496,14.269332308944325,14.269332308944325,14.269332308944325,14.269332308944325,14.269332308944325,14.269332308944325,14.269332308944325,10.489343827850831,10.489343827850831,10.489343827850831,10.489343827850831,10.489343827850831,10.489343827850831,10.489343827850831,6.500519619980655,6.500519619980655,6.500519619980655,9.27072724621227,9.27072724621227,9.27072724621227,9.27072724621227,9.27072724621227,9.27072724621227,9.27072724621227,9.27072724621227,9.27072724621227,9.27072724621227,9.27072724621227,9.27072724621227,9.27072724621227,9.27072724621227,9.27072724621227,9.27072724621227,5.493782990332118,5.493782990332118,5.493782990332118,5.493782990332118,5.493782990332118,5.493782990332118,5.493782990332118,5.493782990332118,5.493782990332118,5.493782990332118,5.493782990332118,5.493782990332118,5.493782990332118,5.493782990332118,5.493782990332118,5.493782990332118,5.493782990332118,5.493782990332118,5.493782990332118,5.493782990332118,5.493782990332118,5.493782990332118,5.493782990332118,5.493782990332118,1.1841715211201418,1.1841715211201418,1.1841715211201418,1.1841715211201418,1.1841715211201418,1.1841715211201418,2.0913941332652795,2.0913941332652795,2.0913941332652795,2.0913941332652795,2.0913941332652795,2.0913941332652795,2.0913941332652795,2.0913941332652795,2.0913941332652795,2.0913941332652795,2.0913941332652795,2.0913941332652795,2.0913941332652795,3.022891413485569,3.022891413485569,3.022891413485569,3.022891413485569,3.022891413485569,6.6658900197356665,6.6658900197356665,6.6658900197356665,6.6658900197356665,6.6658900197356665,6.6658900197356665,6.6658900197356665,6.6658900197356665,6.6658900197356665,6.6658900197356665,6.6658900197356665,6.6658900197356665,6.6658900197356665,6.6658900197356665,6.6658900197356665
ChanBottomWMult,1.474495942128084,1.1873687902659025,0.0125811600947178,0.0125811600947178,0.1783631191791663,0.4560434460288131,0.4560434460288131,0.7057580089473574,0.7057580089473574,0.6676299936043827,0.6676299936043827,1.2227633211836042,1.2227633211836042,1.2227633211836042,1.2227633211836042,1.2227633211836042,1.2227633211836042,1.2227633211836042,1.2227633211836042,1.2227633211836042,1.2227633211836042,1.2227633211836042,1.2227633211836042,1.2227633211836042,1.2227633211836042,2.3270770168887447,2.3270770168887447,2.3270770168887447,2.0178007690561874,2.0178007690561874,2.0178007690561874,2.0178007690561874,2.0178007690561874,2.0178007690561874,2.0178007690561874,2.0178007690561874,1.6262617433299964,1.6262617433299964,1.6262617433299964,1.6262617433299964,1.6262617433299964,1.6262617433299964,1.6262617433299964,0.8372535025157362,0.8372535025157362,0.8372535025157362,0.8372535025157362,0.8372535025157362,0.8372535025157362,0.8372535025157362,0.8372535025157362,0.8372535025157362,0.8372535025157362,0.8372535025157362,0.8372535025157362,0.8372535025157362,0.8372535025157362,0.8372535025157362,0.8372535025157362,0.8372535025157362,0.8372535025157362,0.8372535025157362,0.8372535025157362,0.8372535025157362,0.8372535025157362,0.8372535025157362,0.8372535025157362,0.8372535025157362,0.8372535025157362,0.8372535025157362,0.8372535025157362,0.8372535025157362,0.8372535025157362,0.8372535025157362,0.8372535025157362,0.8372535025157362,0.7664599349022764,0.4241735400793782,0.4241735400793782,0.4241735400793782,0.4241735400793782,0.4241735400793782,0.4241735400793782,0.4241735400793782,0.7214088606560916,1.129588552609966,1.129588552609966,1.129588552609966,1.129588552609966,1.129588552609966,1.129588552609966,1.129588552609966,1.129588552609966,1.129588552609966,0.972204469593268,0.972204469593268,0.972204469593268,0.972204469593268,0.972204469593268,0.972204469593268,0.972204469593268,0.972204469593268,0.972204469593268,0.972204469593268,0.972204469593268,0.972204469593268,0.972204469593268,0.972204469593268,0.8333410256894753,0.8333410256894753,0.8333410256894753,0.8333410256894753,0.8333410256894753,0.8333410256894753,0.8333410256894753,0.8333410256894753
ChanDepthTMult,1.187900375379896,3.8483006232187855,3.8483006232187855,3.655678065024372,3.655678065024372,3.655678065024372,1.673227768686488,1.673227768686488,1.8526560718048068,1.8526560718048068,1.8526560718048068,0.8629371616411903,0.8617470339688287,0.8617470339688287,1.599534567006602,2.5989322719000807,2.5989322719000807,2.5989322719000807,2.5989322719000807,2.5989322719000807,1.909603795027477,1.909603795027477,1.909603795027477,1.552175691667264,1.552175691667264,1.1277406743426508,1.1277406743426508,1.1277406743426508,1.1277406743426508,1.1277406743426508,1.1277406743426508,1.1277406743426508,1.1277406743426508,1.4890285012040496,1.4890285012040496,1.4890285012040496,1.4890285012040496,1.4890285012040496,1.4890285012040496,1.5391032559094475,1.5391032559094475,1.5391032559094475,1.5391032559094475,1.5391032559094475,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903,1.4165764153073903
ChanSMult,2.38971073070188,2.07785160923762,2.07785160923762,2.833148580992336,3.0498273548195685,3.0498273548195685,2.836608376984238,1.0795144546946482,1.0795144546946482,1.0795144546946482,1.0795144546946482,0.1230305264739684,0.0163114110869087,0.0163114110869087,0.0163114110869087,0.0163114110869087,0.0163114110869087,0.0163114110869087,0.0163114110869087,0.0163114110869087,0.0163114110869087,0.0163114110869087,0.0163114110869087,0.0163114110869087,0.0163114110869087,0.0163114110869087,0.0163114110869087,0.1082173878050112,0.1082173878050112,0.305572560829436,0.305572560829436,0.305572560829436,0.2536569217160003,0.2536569217160003,0.2536569217160003,0.2536569217160003,0.2536569217160003,0.2536569217160003,0.2536569217160003,0.2536569217160003,0.2536569217160003,0.2536569217160003,0.2536569217160003,0.2536569217160003,0.6726357814907564,0.6726357814907564,0.6726357814907564,0.6726357814907564,0.6726357814907564,0.6726357814907564,0.6726357814907564,0.6726357814907564,0.6726357814907564,0.6726357814907564,0.6726357814907564,0.6726357814907564,0.6726357814907564,0.6726357814907564,0.6726357814907564,0.6726357814907564,0.6726357814907564,0.6726357814907564,0.6726357814907564,0.6726357814907564,0.6726357814907564,0.6726357814907564,0.7003039179161848,0.256526915557572,0.256526915557572,0.256526915557572,0.256526915557572,0.256526915557572,0.256526915557572,0.256526915557572,0.256526915557572,0.256526915557572,0.256526915557572,0.256526915557572,0.256526915557572,0.9645757437972612,0.9645757437972612,0.9645757437972612,0.9645757437972612,0.9645757437972612,0.9645757437972612,0.9645757437972612,0.9645757437972612,0.9645757437972612,1.6078731796947738,1.6078731796947738,1.6078731796947738,1.6078731796947738,1.6078731796947738,1.6078731796947738,1.6078731796947738,1.6078731796947738,1.6078731796947738,1.6078731796947738,1.6078731796947738,1.6078731796947738,1.6078731796947738,1.6078731796947738,1.6078731796947738,1.6078731796947738,1.6078731796947738,1.6078731796947738,1.6078731796947738,1.6078731796947738,1.6078731796947738,2.370238471082526,2.370238471082526,2.370238471082526,2.370238471082526,2.370238471082526,2.370238471082526,2.370238471082526
GwLoss,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fracirrigated,0.3828214597512155,0.2217205826517637,0.2711573753084693,0.3714220921973163,0.3714220921973163,0.3714220921973163,0.4334110561308771,0.412903385819041,0.5220716623090553,0.5220716623090553,0.5220716623090553,0.5220716623090553,0.5220716623090553,0.5220716623090553,0.5220716623090553,0.8589842388257884,0.8589842388257884,0.8589842388257884,0.8589842388257884,0.8589842388257884,0.864789619909943,0.864789619909943,0.864789619909943,0.864789619909943,0.864789619909943,0.864789619909943,0.864789619909943,0.8012801466148245,0.8012801466148245,0.8012801466148245,0.8012801466148245,0.8012801466148245,0.9695899725505184,0.9695899725505184,0.8710230432108433,0.8710230432108433,0.8368531378972088,0.8368531378972088,0.7704687692378103,0.7704687692378103,0.7704687692378103,0.7704687692378103,0.7704687692378103,0.7704687692378103,0.7704687692378103,0.7704687692378103,0.7704687692378103,0.7704687692378103,0.7704687692378103,0.7704687692378103,0.7704687692378103,0.7704687692378103,0.7704687692378103,0.7704687692378103,0.7704687692378103,0.7704687692378103,0.7704687692378103,0.7704687692378103,0.7704687692378103,0.7704687692378103,0.7704687692378103,0.7704687692378103,0.7704687692378103,0.7704687692378103,0.7704687692378103,0.7704687692378103,0.7704687692378103,0.7704687692378103,0.7704687692378103,0.7704687692378103,0.7704687692378103,0.7704687692378103,0.7704687692378103,0.7704687692378103,0.7704687692378103,0.7704687692378103,0.1027373266396065,0.1027373266396065,0.1027373266396065,0.1027373266396065,0.1027373266396065,0.1027373266396065,0.1027373266396065,0.1027373266396065,0.1027373266396065,0.1027373266396065,0.1027373266396065,0.1027373266396065,0.1027373266396065,0.1027373266396065,0.1027373266396065,0.1027373266396065,0.1027373266396065,0.1027373266396065,0.1027373266396065,0.1027373266396065,0.1027373266396065,0.1027373266396065,0.0283653102377194,0.0283653102377194,0.0283653102377194,0.0283653102377194,0.0283653102377194,0.0283653102377194,0.0283653102377194,0.0283653102377194,0.0283653102377194,0.0283653102377194,0.0283653102377194,0.0283653102377194,0.0283653102377194,0.0283653102377194,0.0283653102377194,0.0283653102377194,0.0283653102377194,0.028365310237719446
